335.58984	282.6286	269.86826	385.63806	254.27562	323.24716	297.6121	343.66718	293.55048	279.79486	254.53328	291.22375	316.4727	321.27988	331.56583	267.8461	303.91144	345.9712	331.8691	340.60947	316.41492	363.63345	403.69482	325.59824	285.22748	284.94995	394.96478	278.54816	279.9282	405.82236	375.04398	321.40747	297.96036	263.062	346.09305	273.3256	327.84952	380.74762	385.4698	357.29254	364.9902	266.58545	252.32962	342.2368	371.52002	367.79254	398.29953	335.5548	368.05807	369.39133	327.8277	334.29202	400.89178	391.9048	352.45828	352.13028	311.29993	290.92	386.1005	292.55624	335.44794	310.0109	284.37558	301.89685	255.40163	300.6712	392.1657	371.1376	302.27768	327.242	353.5712	298.58856	279.14368	378.49713	292.51434	309.5424	313.75613	361.7502	377.86688	318.05496	321.0428	311.41415	419.19894	269.98608	386.39868	344.90106	408.1235	361.55536	352.1746	270.33847	346.54437	278.84717	330.06085	385.97488	263.83923	355.8557	315.03513	271.81906	381.8345	302.59946	
335.0459	283.13412	270.47205	385.12143	254.60635	323.3067	297.81195	343.63107	293.3015	279.9655	254.27115	291.1045	316.19565	321.3711	332.16904	267.97104	303.6533	346.14258	331.61145	341.38605	316.2122	363.88385	403.64362	325.64294	285.5428	285.69583	394.70886	278.1248	279.86047	405.9098	375.20932	320.7724	298.2849	263.06113	346.0768	273.42868	327.45462	380.22256	385.13776	357.3608	365.03632	266.52765	252.2599	341.6085	371.61346	367.18005	398.16763	335.87482	368.45087	369.43594	327.99478	333.7884	400.62445	391.70712	352.30084	352.53018	311.40732	291.72717	386.1212	292.87408	335.39813	309.89432	284.63928	302.00635	254.79095	300.6447	391.57593	370.69754	302.49564	327.76007	353.55972	299.0359	279.29504	377.85678	292.41437	309.39346	313.64185	361.68875	377.51508	317.94376	321.29272	311.68106	418.7378	269.81525	386.41162	345.03378	407.3427	361.44345	351.8247	270.88577	347.28912	278.51605	330.196	385.73953	263.7643	355.6019	315.02475	272.03433	382.18576	303.35367	
334.96744	283.5342	271.5452	384.5964	254.51831	323.37112	298.19934	343.70404	292.92117	279.81323	253.43756	291.1529	316.0268	321.4003	332.18372	268.85318	303.45895	346.15973	331.34113	341.793	316.40698	364.10315	403.5288	325.5975	286.03726	286.31622	394.33185	277.6107	280.72147	405.72827	375.34366	319.95514	298.6902	263.39896	345.609	273.4019	326.9302	379.65482	384.57578	357.47864	365.05807	266.3349	252.09218	341.25455	371.54114	366.56924	398.04886	336.28165	368.82394	369.70728	328.0778	333.4221	400.35168	391.51535	351.9714	352.98404	311.9798	291.86508	386.1267	292.58386	335.36975	309.57178	284.63132	302.27515	254.32199	301.03546	390.9035	370.456	302.5112	327.92722	353.91663	299.45135	279.52466	377.5873	292.3469	309.73322	313.90152	361.12775	377.9375	317.90796	321.5415	311.80252	417.98355	269.61066	386.49344	345.21558	406.52176	361.23254	351.26932	271.48276	347.98413	278.34985	330.24927	385.18848	263.56482	355.51932	315.2141	272.38626	382.74435	303.6324	
334.9677	284.22617	273.1771	384.11325	254.04878	323.55847	298.65604	343.67535	292.9828	279.11298	252.92226	291.22372	316.16238	321.14697	332.2826	269.21548	303.0724	345.88785	330.95966	341.62228	316.6796	364.49585	403.20865	325.5637	286.7842	286.43423	393.85544	277.2751	281.12906	405.19434	375.421	319.43668	298.9759	264.01968	344.616	273.41757	326.50644	379.0191	384.12433	357.57806	365.0708	265.97824	251.96303	341.62277	371.35455	366.0154	397.75323	336.88208	369.38766	370.09085	328.5769	333.00546	399.67206	391.106	351.77878	353.3291	312.06915	292.25162	386.11865	292.85266	335.5872	309.29175	284.4995	302.44247	253.91562	301.43512	390.65344	370.25552	302.33032	328.40582	354.13846	299.74374	280.17816	377.30682	292.71414	309.68365	314.06863	360.75214	378.46158	318.0153	321.7607	311.59042	417.2136	269.6717	386.63626	345.31384	405.59372	361.05032	350.84692	272.10336	348.35587	278.20737	330.27167	384.67944	263.1826	355.5358	315.5317	272.50693	383.42545	303.62427	
334.7204	284.65787	274.40442	383.56244	253.68774	323.6072	298.84256	343.9535	293.2753	278.82693	252.91634	291.0944	316.11725	321.132	332.86053	269.11404	302.9144	345.49756	330.18726	341.47864	316.95438	365.1507	402.73102	325.70413	287.61325	286.4714	393.4518	277.40732	280.72232	404.5186	375.40494	319.4692	299.61047	264.74707	343.85178	273.36798	326.25827	378.277	383.8711	357.47855	365.01514	265.94974	251.8584	342.61752	371.29507	365.59937	397.19675	337.16074	369.96368	370.293	328.9342	332.73642	399.43842	390.5395	351.6305	353.45795	311.67264	292.88074	386.11703	293.05026	335.75058	308.96567	285.0303	302.6225	253.3228	301.5473	390.6627	370.10834	302.3214	328.6578	354.2188	300.09497	281.12225	376.8515	293.21524	309.76965	313.93658	360.8239	378.66162	318.10892	321.78717	311.67828	416.48016	269.5818	386.9909	345.54202	404.49072	360.612	350.66486	272.8953	348.51282	277.9369	330.38516	384.20682	262.5887	355.5263	315.54007	272.32028	383.33868	303.6392	
334.59488	284.5918	274.91803	383.12265	253.65974	323.16687	298.73114	344.33514	293.21902	279.1836	253.21155	290.78094	315.7942	321.31107	333.40826	268.74582	303.1109	345.11664	329.26514	341.4677	317.3131	365.41327	402.20557	325.98782	288.3549	286.97318	393.29834	277.8709	280.84637	404.003	375.31958	319.71863	300.31406	265.49753	343.67303	273.11087	325.95557	377.4752	383.6507	357.184	364.94513	266.04645	251.83197	343.20255	371.2738	365.4645	396.36093	337.23242	370.26035	370.1951	328.97354	332.8279	399.36304	389.96442	351.43494	353.97208	311.5017	293.11316	386.2407	293.0443	335.66467	308.62518	285.79938	302.97452	252.54204	301.34412	390.2574	369.87384	302.66138	328.6254	354.33417	300.977	282.0109	376.24768	293.59344	310.1363	313.7982	361.0125	378.61728	318.14297	321.84543	311.91956	415.9783	268.99185	387.52023	346.1413	403.3224	359.88052	350.32928	273.64883	348.61893	277.5677	330.70837	383.71387	261.95993	355.71512	315.55087	272.12427	382.9174	304.10193	
334.70117	284.90988	275.43274	382.82578	253.91144	322.64487	298.54532	344.2202	293.23697	279.29608	253.58853	290.4483	315.59378	321.13428	333.93448	268.2991	303.32837	344.60306	329.21637	341.51157	317.34314	365.27682	401.6406	326.16135	289.14273	287.6653	393.15573	278.0519	281.04132	403.5781	375.17877	319.6437	300.28726	266.3079	343.5047	272.61844	325.60367	376.74133	383.385	356.87234	364.92764	266.22696	252.00964	343.48288	371.10583	365.2083	395.53214	337.5142	370.65732	370.02792	328.85388	333.10022	399.18155	389.3653	351.38046	354.60934	312.3193	293.42233	385.82526	293.2842	335.496	308.42474	285.82376	303.39178	251.62576	301.17267	389.41125	369.68365	303.00888	328.359	354.40067	301.50876	282.76328	375.44592	294.00272	310.51926	313.7767	361.20547	378.37704	318.24576	322.26993	312.08688	415.82574	268.33453	387.99197	346.67603	402.6426	359.22797	349.96484	274.3479	348.5857	277.138	331.23685	383.27396	261.66586	355.8083	315.99844	272.18954	382.75583	304.66913	
334.72964	285.43695	276.04306	382.31393	254.15216	322.63153	298.42282	343.8584	293.862	279.21973	253.59654	290.365	315.5028	321.1588	334.56882	267.96356	303.38803	343.98047	329.62146	341.56998	317.42917	365.32968	400.81598	326.22208	289.78387	287.77905	392.86725	278.05237	280.6248	402.9854	374.95847	319.85394	300.30994	266.27383	343.45804	272.56918	325.36435	376.16293	382.99536	356.5027	365.12286	266.03857	252.58574	343.82434	370.83005	364.6013	395.0637	337.9841	371.4448	369.69394	328.9374	333.31265	399.10318	388.61615	351.60858	354.87134	312.98618	293.88763	385.32382	293.76965	335.12784	308.15784	285.6393	303.96338	250.63974	301.3628	388.55597	369.5687	303.00955	328.32883	354.40955	301.80408	283.5112	374.67484	294.3352	310.5969	313.86288	360.9419	378.2155	318.55484	322.83936	311.91525	415.96216	268.1158	388.34323	346.74103	402.32547	358.5402	349.8063	275.71484	348.4902	277.29147	331.7117	382.89972	261.73105	355.25043	316.26648	272.43393	382.76807	304.2141	
334.59134	285.61517	276.5192	381.5677	254.29025	323.0248	298.2979	343.51758	294.752	279.01566	253.15323	290.63525	315.42203	321.3211	335.28943	267.8224	303.3984	343.34668	330.0718	341.5865	317.97415	365.46982	400.11325	326.1687	290.12198	288.1434	392.54086	278.22372	280.68262	402.18524	374.63574	319.96277	300.8069	265.64618	343.68097	272.6945	325.21405	375.7563	382.56213	356.09183	365.62357	265.27493	253.25053	343.9787	370.41156	364.1579	394.71982	338.2914	372.14624	369.1453	329.00977	333.40622	399.49002	387.76437	351.88556	355.1868	313.25748	294.10858	385.2401	294.0815	334.8705	307.913	285.66925	304.48694	249.81096	301.57663	387.90533	369.45438	302.68262	328.64447	354.35028	302.26968	284.73297	373.8427	294.28973	310.81058	313.78336	360.433	378.0461	319.18408	323.22467	311.42746	415.9534	268.325	388.8181	346.79715	401.95978	357.5981	349.56952	277.07394	348.60883	277.95255	331.9207	382.15363	262.0227	354.15225	316.11676	272.60864	382.8589	303.80545	
334.55566	285.69116	276.56082	380.7805	254.16496	323.21368	298.11688	343.19846	295.78268	278.63184	252.90567	290.95126	315.2526	321.08514	335.9811	267.75363	303.46268	342.66037	330.47217	341.7511	318.25916	365.36298	399.495	325.74493	290.3106	288.93402	392.2443	278.50092	281.16843	401.36572	374.19662	319.82996	301.27618	265.57455	343.86987	272.79706	325.13885	375.94574	382.2588	355.67136	365.88217	265.15976	253.37984	344.00092	369.7937	363.64868	394.14514	338.3407	372.53027	368.79932	328.8096	333.38882	400.05576	386.89905	352.08267	355.80118	313.86774	294.58002	385.2898	294.21896	334.68207	308.0662	285.92752	304.78064	249.15065	301.72488	387.19794	369.30014	302.35306	329.06326	354.13245	302.4845	286.7349	372.99142	294.0332	311.2095	313.5843	360.2212	377.7255	320.06332	323.40952	311.02008	415.72717	268.41034	389.45883	347.22287	401.48868	356.5301	349.09866	277.7626	348.95306	278.2893	332.0095	381.38437	262.4308	352.99625	315.994	272.60114	383.18884	304.20312	
334.6484	285.8948	276.0041	380.054	253.94011	323.02005	297.8636	342.95825	296.61166	278.2827	252.99965	291.11957	314.64536	320.67807	336.86447	267.88672	303.6575	342.02264	330.4081	342.16562	318.1095	365.3555	398.73914	325.05026	290.4939	289.40735	391.95724	278.89468	281.3095	400.53232	373.63797	320.1196	301.3362	266.14767	343.916	273.1052	325.20264	376.39752	382.20773	355.24902	366.10342	265.5483	253.07388	344.23422	369.02533	362.70007	393.47867	338.21658	373.02435	368.6255	328.55325	333.47824	400.6022	386.07434	352.24713	356.49066	314.85526	295.2778	385.1827	294.3899	334.1004	308.48355	286.40613	305.0998	248.70312	301.9684	386.29355	369.20773	302.2447	329.40497	353.7033	302.553	289.3495	372.2284	293.9332	311.16672	313.6857	360.30807	377.2408	320.9118	323.50427	310.84848	415.3914	268.20258	389.88647	347.5554	400.99994	355.52966	348.50748	278.68347	349.2732	278.13147	332.36142	380.8457	262.92633	352.00214	316.1292	272.56833	383.48862	304.43515	
